url,title,date,source,text
http://www.gxjjw.gov.cn/staticpages/20170830/gxjjw59a61d0a-126810.shtml,陆川县2名党员干部严重违纪被开除党籍,2017-08-30 10:03,陆川县纪委,"据陆川县纪委消息：日前，经中共陆川县委员会批准，中共陆川县纪律检查委员会对陆川县物价局原局长刘朝状、陆川县扶贫办副主任科员林汉华严重违纪问题进行了立案审查。,经查，刘朝状违反廉洁纪律，利用职权影响为亲属经营活动谋取利益；利用职务上的便利为他人谋取利益并收受他人财物，涉嫌受贿犯罪。林汉华违反廉洁纪律，利用职务上的便利为他人谋取利益并收受他人财物，涉嫌受贿犯罪。,刘朝状、林汉华身为党员干部，在党的十八大后仍不收敛、不收手，严重违反党的纪律并涉嫌违法犯罪，违纪情节严重。依据《中国共产党纪律处分条例》等有关规定，经中共陆川纪律检查委员会审议并报中共陆川县委员会批准，决定给予刘朝状、林汉华开除党籍处分，将其涉嫌违法犯罪问题线索移送司法机关依法处理。,编辑：林小英"
http://www.gxjjw.gov.cn/staticpages/20170904/gxjjw59ad1426-126863.shtml,临桂区人大常委会主任刘修荣严重违纪被“双开”,2017-09-04 16:51,桂林市纪委,"据桂林市纪委消息：日前，经中共桂林市委员会批准，中共桂林市纪律检查委员会对临桂区人大常委会主任刘修荣进行了立案审查。,经查，刘修荣违反组织纪律，在干部职务调整、晋升等工作中收受现金；违反廉洁纪律，收受他人礼金；利用职务之便，为他人谋取利益并收受现金，涉嫌犯罪。,刘修荣身为党员领导干部，严重违反党规党纪，性质恶劣，情节严重。依据《中国共产党纪律处分条例》的相关规定，经中共桂林市纪律检查委员会审议并报中共桂林市委员会批准，决定给予刘修荣开除党籍、开除公职处分；将其涉嫌犯罪问题、线索移送司法机关依法处理。,编辑：杨意超"
http://www.gxjjw.gov.cn/staticpages/20170915/gxjjw59bb2968-126989.shtml,北海市海城区委原常委、海城区政府原副区长张均康严重违纪被开除党籍和公职,2017-09-15 09:14,北海市纪委,"据北海市纪委消息：日前，经中共北海市委批准，中共北海市纪委对北海市海城区委原常委、海城区政府原副区长张均康严重违纪问题立案审查。,经查，张均康违反国家法律法规规定，利用职务上的便利，为他人谋取利益并收受他人财物；介绍他人给予国家工作人员财物；情节严重，涉嫌犯罪。,张均康身为党员领导干部，严重违反党纪党规，性质恶劣，情节严重，依据《中国共产党纪律处分条例》等有关规定，经中共北海市纪委常委会议审议并报中共北海市委批准，决定给予张均康开除党籍处分；由北海市监察局报北海市政府批准，给予其开除公职处分；收缴其违纪所得；涉嫌犯罪问题及线索移送司法机关依法处理。,编辑：林小英"
http://www.gxjjw.gov.cn/staticpages/20170918/gxjjw59bf3b2b-127014.shtml,钦州市人大常委会秘书长、党组成员、机关党组书记黄寿贵严重违纪被开除党籍和公职,2017-09-18 11:19,钦州市纪委,"据钦州市纪委消息：日前，经中共钦州市委批准，中共钦州市纪委对钦州市人大常委会秘书长、党组成员、机关党组书记黄寿贵严重违纪问题立案审查。,经查，黄寿贵违反政治纪律，订立攻守同盟，对抗组织审查违反中央八项规定精神，超标准使用办公用房违反组织纪律，在干部选拔任用中为他人谋取利益并收受财物，不如实报告个人有关事项、瞒报入股经商等情况违反廉洁纪律，从事经商营利活动违反生活纪律，包养情妇，违法婚外生育违反国家法律法规规定，利用职务之便，为他人谋取利益收受他人财物，数额巨大，涉嫌受贿犯罪。,黄寿贵身为党员领导干部，理想信念丧失，毫无党性原则和组织观念，世界观、人生观、价值观严重扭曲，既想当官、又想发财，长期利用职务便利，谋取巨额非法利益，大肆收送礼金，严重违反党的纪律，涉嫌违法犯罪。且在党的十八大后，依然我行我素，顶风违纪，不收敛、不收手，严重损害党内政治生态，性质恶劣，情节严重，社会影响极坏。依据《中国共产党纪律处分条例》等有关规定，经中共钦州市纪委常委会议审议并报中共钦州市委批准，决定给予黄寿贵开除党籍处分经中共钦州市人大常委会党组研究决定，给予其开除公职处分追缴其违纪所得将其涉嫌犯罪问题及线索移送司法机关依法处理。,编辑：林小英"
http://www.gxjjw.gov.cn/staticpages/20170925/gxjjw59c8b8c1-127157.shtml,钦州市第二人民医院党委副书记、院长周钦接受组织审查,2017-09-25 16:05,钦州市纪委,"据钦州市纪委消息：钦州市第二人民医院党委副书记、院长周钦因涉嫌严重违纪，目前正接受组织审查。,编辑：林小英"
http://www.gxjjw.gov.cn/staticpages/20170928/gxjjw59ccbbe1-127255.shtml,容县住房和城乡建设局原党组书记、局长 韦永新因严重违纪被“双开”,2017-09-28 17:07,容县纪委,"日前，经容县县委批准，容县纪委对容县住房和城乡建设局原党组书记、局长韦永新严重违纪问题进行立案审查。,经查，韦永新在担任容县住房和城乡建设局党组书记、局长期间，违反中央八项规定精神，违反廉洁纪律，接受房地产商送予的高档香烟；严重违反廉洁自律和国家法律法规规定，利用职务上的便利，多次收受房地产开发商、下属送予的好处费，数额巨大，涉嫌犯罪。,韦永新身为党员领导干部，理想信念丧失，严重违反党的纪律，且在党的十八大后仍不收敛、不收手，情节严重、影响恶劣。依据《中国共产党纪律处分条例》等有关规定，经容县纪委常委会研究并报容县县委批准，决定给予韦永新开除党籍处分；经容县监察局报容县人民政府批准，决定给予其开除公职处分；将其涉嫌犯罪问题、线索移送司法机关依法处理。,编辑：林小英"
http://www.gxjjw.gov.cn/staticpages/20170930/gxjjw59cf0540-127291.shtml,桂林市临桂区委常委、政法委书记叶水华被开除党籍,2017-09-30 10:45,,"日前，经中共桂林市委员会批准，中共桂林市纪律检查委员会对临桂区委常委、政法委书记叶水华进行了立案审查。,经查，叶水华违反廉洁纪律，利用职务上的便利，收受他人现金。,叶水华身为党员领导干部，严重违反党规党纪。依据《中国共产党纪律处分条例》的相关规定，经中共桂林市纪律检查委员会审议并报中共桂林市委员会批准，决定给予叶水华开除党籍处分，按科员安排工作。,编辑：林小英"
http://www.gxjjw.gov.cn/staticpages/20170930/gxjjw59cf0595-127293.shtml,百色市田东县人大常委会原党组书记、主任刘忠雷被开除党籍和公职,2017-09-30 10:46,,"日前，中共百色市纪律检查委员会对田东县人大常委会原党组书记、主任刘忠雷严重违纪问题进行了立案审查。,经查，刘忠雷违反组织纪律，未如实报告个人有关事项；违反廉洁纪律，利用职务上的便利，为他人谋取利益，收受他人巨额财物，以及违规收受礼金、物品；违反生活纪律，与他人长期保持不正当性关系。其中利用职务上的便利为他人谋取利益，收受他人财物的行为已经涉嫌受贿犯罪。,刘忠雷身为党员领导干部，理想信念丧失，严重违反党的纪律，且在党的十八大以后仍不收手、不收敛，性质恶劣，情节严重。依据《中国共产党纪律处分条例》等有关规定，经中共百色市纪律检查委员会审议并报中共百色市委员会批准，决定给予刘忠雷开除党籍、开除公职处分；将其涉嫌犯罪问题及线索移送司法机关依法处理。,编辑：林小英"
http://www.gxjjw.gov.cn/staticpages/20171108/gxjjw5a028a5b-128305.shtml,广西钦州市灵山县委书记莫东培接受组织审查,2017-11-08 12:38,自治区纪委,"广西钦州市灵山县委书记莫东培涉嫌严重违纪，目前正接受组织审查。,编辑：杨意超"
http://www.gxjjw.gov.cn/staticpages/20171109/gxjjw5a03a8bc-128325.shtml,桂林市5名科级干部严重违纪被开除党籍,2017-11-09 09:00,自治区纪委案管室,"日前，桂林市扶贫领域5名科级干部严重违纪被开除党籍。分别是：,1、全州县司法局原党组书记、局长王家生被开除党籍。经查，王家生在担任全州县绍水镇党委书记期间，利用职务上的便利，套取扶贫搬迁项目专项资金据为己有，并收受他人财物。,王家生身为党员干部，违反党规党纪，情节严重。依据《中国共产党纪律处分条例》等相关规定，经中共全州县纪律检查委员会审议并报中共全州县委员会批准，决定给予王家生开除党籍处分；其涉嫌犯罪问题、线索移送司法机关依法处理。,2、兴安县政法委原副书记、县综治办主任陈鹏徽被开除党籍。经查，陈鹏徽在担任兴安县人民政府办公室副主任期间，利用职务之便，伙同他人虚报拆迁户补偿面积套取拆迁补偿款并占为己有。,陈鹏徽身为党员干部，违反党规党纪，情节严重。依据《中国共产党纪律处分条例》等相关规定，经中共兴安县纪律检查委员会审议并报中共兴安县委员会批准，决定给予陈鹏徽开除党籍、开除公职处分；其涉嫌犯罪问题、线索移送司法机关依法处理。,3、龙胜县政协原党组成员、秘书长龙怀辉被开除党籍。经查，龙怀辉在担任龙胜县马堤乡党委副书记、乡长期间，利用职务上的便利，通过虚报和重复报帐方式，非法占有公共财物；为他人谋取利益并收受财物。,龙怀辉身为党员干部，违反党规党纪，情节严重。依据《中国共产党纪律处分条例》等相关规定，经中共龙胜县纪律检查委员会审议并报中共龙胜县委员会批准，决定给予龙怀辉开除党籍处分；其涉嫌犯罪问题、线索移送司法机关依法处理。,4、龙胜县水产畜牧兽医局副局长秦春富被开除党籍。经查，秦春富利用其分管巩固退耕还林专项项目、渔业特色养殖、规模化牛场建设等职务上的便利，为他人谋取利益并收受财物。,秦春富身为党员干部，违反党规党纪，情节严重。依据《中国共产党纪律处分条例》等相关规定，经中共龙胜县纪律检查委员会审议并报中共龙胜县委员会批准，决定给予秦春富开除党籍处分；其涉嫌犯罪问题、线索移送司法机关依法处理。,5、灵川县公平乡党委原副书记周长飞被开除党籍。经查，周长飞利用职务上的便利，侵吞、骗取国家扶贫款；索要他人财物。,周长飞身为党员干部，违反党规党纪，情节严重。依据《中国共产党纪律处分条例》等相关规定，经中共灵川县纪律检查委员会审议并报中共灵川县委员会批准，决定给予周长飞开除党籍、开除公职处分；其涉嫌犯罪问题、线索移送司法机关依法处理。,编辑：林小英"
