url,title,date,source,text
http://www.sdjj.gov.cn/tbbg/201802/t20180222_11251230.htm,山东省粮食局党组成员、副局长王传民接受审查调查,发布时间：2018-02-22,来源：山东省纪委监委网站,"山东省粮食局党组成员、副局长王传民涉嫌严重违纪违法，目前正接受审查调查。,王传民简历,王传民，男，汉族，1965年4月生，滨州市滨城区人，产业经济学博士，1987年3月加入中国共产党，1984年7月参加工作。曾任滨州地委办公室秘书、主任科员，邹平县委常委、办公室主任，县委副书记、县纪委书记，县委副书记、副县长，2006年1月任邹平县县长，2008年12月任邹平县委书记，2013年6月至今任省粮食局党组成员、副局长。"
http://www.sdjj.gov.cn/tbbg/201802/t20180223_11251527.htm,年1月山东省查处违反中央八项规定精神问题471起,发布时间：2018-02-23,来源：山东省纪委监委网站,2018年1月，山东省各级纪检监察机关查处违反中央八项规定精神问题471起，处理607人，给予党纪政务处分366人。
http://www.sdjj.gov.cn/tbbg/201802/t20180224_11251807.htm,威海市政府党组成员徐连新接受审查调查,发布时间：2018-02-24,来源：山东省纪委监委网站,"威海市政府党组成员徐连新涉嫌严重违纪违法，目前正接受审查调查。,徐连新简历：,徐连新，男，1961年11月生，汉族，山东文登人，大学文化，1988年12月参加工作，1983年12月加入中国共产党。曾任威海市环翠区委常委、副区长，区委副书记、副区长等职，2005年3月任威海市政府副秘书长，环翠区委副书记；2005年12月任威海市政府副秘书长，市工业园管委主任、党委书记，环翠区委副书记；2006年12月任威海市政府副秘书长，市工业园管委主任、党委书记；2008年5月任威海市政府副秘书长，威海工业新区管委主任、工委书记；2009年9月任威海工业新区管委主任、工委书记；2011年12月任威海市政府党组成员；2012年4月任威海市政府党组成员、副市长；2017年3月至今任威海市政府党组成员。"
http://www.sdjj.gov.cn/tbbg/201802/t20180226_11252556.htm,山东省纪委通报5起县级纪检监察机关查处的扶贫领域腐败和作风典型问题,发布时间：2018-02-26,来源：山东省纪委监委网站,"近日，山东省纪委公开通报5起县级纪检监察机关查处的扶贫领域腐败和作风典型问题，分别是：,蒙阴县云蒙湖生态区北太平村原党支部书记兼村委会主任李作玉违规克扣扶贫项目收益款等问题。2017年1月，北太平村将应发放给贫困户的香菇大棚扶贫项目收益资金6000元，挪用于集体其他开支。为掩盖上述事实，2017年5月，李作玉安排他人伪造材料，将该笔资金计入村集体支出账。李作玉同时涉及其他违纪违法问题，受到开除党籍处分。,乳山市诸往镇王家疃村党支部原书记于高福违规套取挪用扶贫资金问题。2015年底至2017年上半年，于高福安排他人用虚假单据套取专项扶贫资金30.76万元，用于村集体其他支出。于高福受到开除党籍处分。,济阳县孙耿街道冯家村党支部原书记艾金福、村委会原主任李忠泉违规挪用扶贫专项资金、违规操作扶贫项目等问题。2014年，艾金福违规将上级拨付该村用于配齐环卫设施的专项扶贫资金1万元，挪用于偿还集体债务；2016年5月，艾金福将应发放给本村贫困户的铝塑门窗项目收益资金1.75万元克扣截留，用于集体开支。2015年3月，该村建设养羊合作社扶贫项目场所，艾金福未经招投标程序即交由其同学承建。2015年，李忠泉伪造材料套取扶贫资金40万元个人注册成立养羊合作社，运营中管理混乱，伪造账目、虚报成本，致使扶贫资金流失。艾金福、李忠泉同时涉及其他违纪违法问题，分别受到开除党籍处分。,东明县小井镇政府包村干部张国振违规套取危房改造款、收受危房改造户钱款等问题。2015年4月和2016年9月，张国振先后2次伙同他人虚构房屋改造事实，冒用其他村民名义套取国家危房改造资金2.64万元，其中张国振个人得款8000元。2016年8月，张国振为村民办理危房改造手续后，收受村民钱款1500元用于个人消费。张国振受到留党察看一年、降低岗位等级处分。,宁津县杜集镇来庄村党支部原书记韩各胜违规挪用扶贫资金问题。2014年1月至2016年10月，韩各胜擅自挪用上级拨付给该村的扶贫资金12.06万元，为其朋友偿还个人欠款。韩各胜受到开除党籍处分，司法机关已依法追究其刑事责任。,通报强调，全省各级党委（党组）、纪委（纪检组）要牢固树立“四个意识”，提高政治站位和政治觉悟，认真履行主体责任和监督责任，紧紧盯住脱贫攻坚中出现的腐败和作风问题，持续深入开展专项治理。要因地制宜、精准施治，重点查处和纠正贯彻党中央决策部署不坚决不到位、弄虚作假问题，主体责任、监管责任和部门监管职责不落实问题，严肃查处贪污挪用、截留私分、虚报冒领、强占掠夺等行为，发现一起、查处一起，决不姑息、决不纵容。要强化监督、严肃问责，对发现的重点问题和典型案件挂牌督办，对工作推动不力、问题长期得不到解决的严格追究有关方面的责任。要充分运用国家监察体制改革成果，坚决惩治扶贫领域违法犯罪行为，筛选典型案例公开通报曝光，对专项治理后仍然不收敛不收手的，原则上都要通报曝光，为打赢脱贫攻坚战提供坚强的作风和纪律保障。"
http://www.sdjj.gov.cn/tbbg/201803/t20180301_11254125.htm,聊城市纪委通报5起扶贫领域腐败和作风典型问题,发布时间：2018-03-01,来源：聊城市纪委监委网站,"为进一步严明纪律，发挥警示教育作用，近日，聊城市纪委通报5起扶贫领域腐败和作风典型问题。,冠县东古城镇宋庄村党支部原书记、村委会原主任武占达冒领扶贫款物、数字脱贫问题。武占达任职期间，2015年，冒用该村25户贫困户名义申报苹果树种植扶贫项目，在项目实施中将扶贫树苗分发给11户村民，其中5户为非扶持贫困户，共违规发放树苗4356棵，折合价款6.53万元，武占达个人利用贫困户名义冒领树苗1134棵，折合价款1.70万元。2016年，武占达未经实地调查即将村“两委”确定的脱贫名单上报，虚报每户人均收入3700元。东古城镇党委将上述违纪行为与武占达其他违纪行为合并处理，给予武占达留党察看一年处分，并收缴违纪所得。,冠县东古城镇李圈村党支部原书记、村委会主任李电俊在贫困户识别中优亲厚友问题。2014年，李电俊任职期间，在贫困户建档立卡工作中，违规将其儿子及5名村干部亲属识别为贫困户，致使上述6人自2015年至2016年违规领取扶贫资金共计3.25万元。东古城镇党委给予李电俊撤销党内职务处分，并收缴违纪所得。,阳谷县李台镇明堤村委会原主任王书燕挪用私分扶贫项目收益问题。王书燕任职期间，2016年，私自将本应分配给贫困户的2015年扶贫项目收益12.14万元按照每人100元的标准发放给全体村民，并将剩余的3.46万元用于偿还村委会欠款和办公支出。2017年7月，王书燕又陆续将2016年扶贫项目收益7.95万元取出并扣留，直至2017年11月李台镇党委责令其退回后才上交镇“三资”管理服务中心。李台镇党委将上述违纪行为与王书燕其他违纪行为合并处理，给予王书燕留党察看一年处分。,阳谷县李台镇凤凰台村委会原主任杨修目违规实施扶贫项目实施方案、挪用私分扶贫款物、未正确履职问题。杨修目任职期间，2014年，违规实施该村能繁母羊扶贫项目实施方案，将本应分配给该村97户贫困户的能繁母羊自定标准分配给全体村民。2015年，杨修目私自收取该村贫困户“一卡通”，提取扶贫项目收益11万元，并将其中的4.40万元平均分配给全体村民，其余6.70万元用于抵顶水费、村内建设等支出。2015年8月，凤凰台村委会在未对山东阳谷鑫泉汽车坐垫公司和山东鑫瑞电子加工厂进行充分考察评估的情况下即与上述两家企业签订扶贫项目合同，签订的扶贫项目合同并未按要求明确扶贫资金作为入股资金在项目运行中的所有权属，在上述企业因未进行环评被停产后，导致扶贫项目无法实施。李台镇党委给予杨修目开除党籍处分。,阳谷县七级镇水利站站长、三合管理区原书记姚传山对辖区内扶贫项目监督管理不力问题。姚传山任职期间，2015年，梁庄村在扶贫大棚建设过程中，该村党支部书记擅自改变资金用途，将5.65万元扶贫资金挪用给6户非贫困户使用。时任三合管理区书记姚传山对扶贫项目建设监督不力，造成扶贫资金被违规挪用，对此事负有主要领导责任。阳谷县纪委给予姚传山党内警告处分。,通报强调，要从通报案例中汲取教训、引以为戒，通过约谈提醒、廉政谈话、述责述廉等方式，把责任和压力层层传导到基层党组织和党员干部。各级纪检监察机关特别是县乡两级纪委要认真贯彻中央纪委、省纪委和市纪委全会精神，把扶贫领域监督执纪问责抓在实处、做到深处，对扶贫领域违规违纪问题坚决做到零容忍，对虚报冒领、贪污侵占、截留私分、挥霍浪费扶贫资金等问题发现一起，查处一起，典型案例及时通报曝光，为全市打赢脱贫攻坚战提供坚强的作风和纪律保障。（聊城市纪委）"
http://www.sdjj.gov.cn/tbbg/201803/t20180302_11255111.htm,山东省纪委监委通报3起基层党员干部充当黑恶势力“保护伞”典型问题,发布时间：2018-03-02,来源：山东省纪委监委网站,"去年以来，山东省各级各有关部门坚决贯彻党中央决策部署，严厉打击黑恶势力违法犯罪，各级纪检监察机关立足监督执纪问责，严肃查处了一批基层党员干部充当“保护伞”典型问题。为进一步严明纪律，发挥警示教育作用，现将3起典型问题通报如下。,冠县公安局刑警大队原大队长陈利民、原一中队指导员刘西潮徇私枉法、玩忽职守为黑恶势力充当“保护伞”问题。2010年7月，冠县发生一起重大刑事案件，陈利民、刘西潮不认真履行职责，未对犯罪嫌疑人李忠、吴龙超、翟新博采取强制措施，刘西潮还收受吴龙超父亲现金5000元，致使吴龙超、翟新博在案发7年后才被抓获归案，李忠归案后不能及时结案移送起诉。2012年1月至2014年7月，陈利民在黑社会性质组织头目非法开办的投资公司高息存款28万元，获利7.48万元；2012年5月，李忠在被采取监视居住期间，又涉嫌其他犯罪，陈利民接受黑社会性质组织头目请托，决定对李忠沿用实际已过期且未交付执行的监视居住强制措施，使李忠实际脱离司法机关侦控，参加黑社会性质组织并实施多起犯罪活动，造成恶劣社会影响。陈利民、刘西潮分别受到开除党籍、开除公职处分，二人已移送司法机关依法处理。,海阳市商务局生猪定点屠宰管理稽查大队原大队长范向东参加黑社会性质组织并充当“保护伞”等问题。2003年至2014年，以海阳市人大代表、双城肉类食品有限公司法定代表人修建龙为首的黑社会性质组织，通过有组织地实施故意伤害、寻衅滋事、强迫交易等违法犯罪活动，垄断经营海阳市生猪屠宰和生猪产品销售市场，“以商养黑、以黑护商”，获取巨额经济利益。2009年至2013年，范向东通过为该组织成员办理生猪定点屠宰管理稽查大队协管员证、抽调该组织成员帮助开展稽查执法活动、查处不属该组织控制的经营者等方式，帮助该组织控制市场；并加入该组织，成为重要成员，参与多起寻衅滋事等违法犯罪活动。范向东受到开除党籍、开除公职处分，司法机关已依法追究其刑事责任。,潍坊市峡山生态经济开发区王家庄街道解戈村原党支部书记兼村委会主任张廷贵为涉恶人员充当“保护伞”等问题。2015年6月至11月，张廷贵违规同意并放任社会霸痞人员在村内鱼塘无证采砂7000立方米，价值18.2万元，造成集体和国家损失。张廷贵同时涉及其他违纪违法问题，受到开除党籍处分，司法机关已依法追究其刑事责任。,开展扫黑除恶专项斗争是以习近平同志为核心的党中央作出的重大决策。全省各级各部门要提高政治站位和政治觉悟，切实增强“四个意识”，科学谋划、精心组织、周密实施，坚决打赢扫黑除恶专项斗争攻坚仗。各级党委（党组）要切实扛起主体责任，将扫黑除恶专项斗争作为重要政治任务，结合扶贫领域腐败和作风问题专项治理，把打击黑恶势力犯罪和反腐败、基层“拍蝇”结合起来，把扫黑除恶和加强基层组织建设结合起来，对黑恶势力犯罪形成压倒性态势，不断增强人民群众安全感、获得感。各级纪检监察机关要主动协调相关部门，对2016年以来侦破的涉黑涉恶违法犯罪案件逐案过筛，对涉黑涉恶腐败和“保护伞”问题线索深入排查；与政法机关建立问题线索快速移送反馈机制，对涉黑涉恶犯罪线索提前介入，存在“保护伞”的及时采取调查措施。要深化国家监察体制改革试点工作，进一步加强对行使公权力公职人员的日常监督和教育管理，确保监察全覆盖。要严格责任追究，对扫黑除恶专项斗争工作推动不力、有黑不打、有恶不除、群众反映强烈、问题长期得不到解决以及对“保护伞”惩治不力的，要严肃追究责任，真正做到无禁区、全覆盖、零容忍，重遏制、强高压、长震慑，不断推动全面从严治党向纵深发展。"
http://www.sdjj.gov.cn/tbbg/201803/t20180307_11256603.htm,山东省农村信用社联合社原党委书记、理事长宋文瑄接受审查调查,发布时间：2018-03-05,来源：山东省纪委监委网站,"山东省农村信用社联合社原党委书记、理事长宋文瑄涉嫌严重违纪违法，目前正接受审查调查。,宋文瑄简历,宋文瑄，男，汉族，1954年9月出生，山东乳山人，1973年1月参加工作，1981年10月加入中国共产党，高级经济师。曾任省政府办公厅政工处副处长、处长、机关党委副书记、省政府驻海南办事处主任、山东驻琼企事业党委书记等职，2000年9月任省政府副秘书长、省政府办公厅党组成员，2004年4月任省政府副秘书长、省农村信用社联合社党委书记，2004年5月任省政府副秘书长、省农村信用社联合社党委书记、理事长，2004年8月任省农村信用社联合社党委书记、理事长，2014年12月任省人大常委会委员，2015年2月至2018年1月任省人大常委会委员、省人大财经委副主任委员。"
http://www.sdjj.gov.cn/tbbg/201803/t20180306_11255884.htm,烟台市纪委通报3起违反中央八项规定精神典型问题,发布时间：2018-03-06,来源：烟台市纪委监委网站,"近日，烟台市纪委通报3起违反中央八项规定精神典型问题。,福山区张格庄镇台上村原党支部书记、村委会主任孙汝成违规发放津贴补贴问题。孙汝成任职期间，于2014年1月至2016年3月违规给村两委成员发放津贴补贴共计16000元。张格庄镇党委给予孙汝成党内警告处分。,莱阳市城厢中心初级中学党支部书记兼校长尹德斌私车公养问题。2015年至2017年，尹德斌用单位公车专用加油卡给自己私家车加油，金额共计7479.78元。莱阳市纪委给予尹德斌党内严重警告处分，给予负责保管加油卡的总务副主任兼会计左蓬勃党内警告处分。,长岛县综合行政执法局综合行政执法第三大队大队长孙明瑞违规使用公务用车问题。2018年1月17日上午，孙明瑞驾驶单位执法用车到某小区办私事。长岛县纪委给予孙明瑞党内警告处分。,通报指出，全市各级党组织和广大党员干部要从中汲取教训，引以为戒。各级党组织要进一步提高政治站位和政治觉悟，加强管理，强化监督，切实把全面从严治党的各项具体要求落实到每个基层党组织和每名党员干部。各级党员领导干部特别是党组织主要负责人要带头严格自律，以身作则，率先垂范，守住纪律底线，充分发挥“头雁效应”。各级纪检监察机关要充分利用监察体制改革成果，将纠正“四风”工作覆盖到所有行使公权力的公职人员，采取扎实措施，持续保持高压态势，为党风政风持续好转、化风成俗提供坚强的纪律保证。（烟台市纪委监委）"
http://www.sdjj.gov.cn/tbbg/201803/t20180308_11257293.htm,聊城市纪委通报4起不作为、慢作为、乱作为典型问题,发布时间：2018-03-08,来源：聊城市纪委监委网站,"为进一步严明纪律，强化警示教育作用，聊城市纪委对近期查处的4起不作为、慢作为、乱作为典型问题进行通报。,东昌府区民营经济发展局原副主任科员狄晨争、刘兆杰、科技科原科长赵松不正确履行工作职责问题。2012年，狄晨争任职期间，在“聊城市中小企业发展专项资金”项目企业申报材料的审核、推荐过程中，作为分管该项工作负责人，履职不力，致使2家不符合条件的企业套取专项资金40万元；2013年，刘兆杰任职期间，在“聊城市中小企业发展专项资金”项目企业申报材料的审核、推荐过程中，作为分管该项工作负责人，履职不力，致使2家不符合条件的企业套取专项资金50万元。赵松作为该项工作的直接负责人，未认真审核项目企业申报材料，致使以上4家不符合条件的企业套取专项资金90万元。2017年7月，东昌府区纪委分别给予狄晨争、刘兆杰、赵松三人留党察看一年处分，东昌府区政府、东昌府区监察局分别给予三人行政撤职处分；东昌府区人民法院已依法分别作出免予刑事处罚的判决。,临清市地税局原党组成员、原纪检组长马延征不正确履行工作职责问题。2011年，马延征任职期间，违反《中华人民共和国城镇土地使用税暂行条例》相关规定，徇私舞弊，未能如实确认土地应税面积，致使海德生物科技发展有限公司在2009年12月至2012年12月少缴土地使用税共计10.94万元。临清市纪委给予马延征党内严重警告处分，聊城市地税局给予其免职处分。,聊城高新技术产业开发区建设局副主任科员高莹莹、许营镇建委原主任李效华不正确履行工作职责问题。2016年6月，高莹莹任职期间，在危房改造巡查监督及对2015年危房改造验收工作中，未正确履行职责，没有及时发现许营镇韩庄村新建房屋存在质量问题并在危房改造完工验收时做出合格结论；2016年，李效华任职期间，对危房改造工作重视程度不够，未正确履行职责，致使许营镇韩庄村新建房屋出现质量问题。聊城高新技术产业开发区党工委分别给予高莹莹、李效华党内警告处分。,冠县梁堂镇人大副主席陈洪丽不正确履行工作职责问题。2009年至2016年，陈洪丽任梁堂镇经管站站长期间，在上报小麦种植面积工作中审核把关不严，未能正确履行工作职责，致使梁堂镇发生2起套取小麦直补款问题，共计套取17.53万元。冠县纪委给予陈洪丽党内警告处分。,通报指出，上述不作为、慢作为、乱作为突出问题，侵害了人民群众的利益，损害了党和政府在群众心目中的形象，干扰和破坏了经济发展环境。全市广大党员干部要深刻汲取教训，引以为戒。各级党委(党组)要切实履行全面从严治党主体责任，勇于担当、勇于负责，着力解决不作为、慢作为、乱作为等突出问题，真正用好人民赋予的权力。各级纪检监察机关要坚持挺纪在前，综合运用监督执纪“四种形态”，加强对各级各部门履职情况的监督检查，及时发现违纪违法的苗头性、倾向性问题，坚持抓早抓小，谈话提醒。要严格执纪问责，保持查处高压态势，坚持发现一起、查处一起，问责一起，典型问题点名道姓通报曝光，用强力问责追究和警示震慑推动责任落实。（聊城市纪委监委）"
http://www.sdjj.gov.cn/tbbg/201803/t20180308_11257297.htm,淄博市房产管理局原党委书记、局长杨继明接受审查调查,发布时间：2018-03-08,来源：淄博市纪委监委网站,"淄博市房产管理局原党委书记、局长杨继明涉嫌严重违纪违法，目前正接受审查调查。,杨继明简历 ,杨继明，男，1961年12月出生，汉族，大学学历，山东济阳人。1984年7月参加工作，1991年4月加入中国共产党。曾任淄博市规划设计研究院副院长、院长，市规划局副局长；2008年10月任市建委党委委员、副主任，市房产管理局党委书记、局长；2009年12月任市住房与城乡建设局党委委员、市建委副主任，市房产管理局党委书记、局长；2010年1月任市住房与城乡建设局党委委员、副局长，市房产管理局党委书记、局长；2014年9月至2017年11月任市住房与城乡建设局党委委员，市房产管理局党委书记、局长；2017年11月任市住房与城乡建设局党委委员。系市十二次党代会代表。（淄博市纪委监委）"
